,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Romania 6M,6.080,6.100,6.100,6.100,-0.020,-0.33%,03:20:06,
,Romania 1Y,5.927,6.050,6.050,6.050,-0.122,-2.02%,03:23:00,
,Romania 2Y,5.940,6.050,6.060,6.040,-0.110,-1.82%,03:23:02,
,Romania 3Y,5.990,6.100,6.120,6.090,-0.110,-1.80%,03:23:02,
,Romania 4Y,5.990,6.100,6.100,6.090,-0.110,-1.80%,03:23:03,
,Romania 5Y,6.210,6.250,6.310,6.250,-0.040,-0.64%,03:23:02,
,Romania 7Y,6.460,6.500,6.590,6.500,-0.040,-0.62%,03:23:03,
,Romania 10Y,6.680,6.750,6.780,6.730,-0.070,-1.04%,03:23:04,
