,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Uganda 3M,9.757,9.600,9.800,9.600,+0.158,+1.64%,03:22:59,
,Uganda 6M,12.425,12.200,12.200,12.000,+0.225,+1.84%,03:23:03,
,Uganda 1Y,13.386,13.500,13.386,13.386,0.000,0.00%,03:20:28,
,Uganda 2Y,15.335,15.000,15.335,15.335,+0.335,+2.23%,03:20:33,
,Uganda 3Y,15.539,15.109,15.200,15.109,+0.430,+2.85%,03:23:01,
,Uganda 5Y,15.935,15.550,15.935,15.935,+0.385,+2.48%,03:20:33,
,Uganda 10Y,16.820,16.365,16.820,16.820,+0.000,+0.00%,03:17:05,
,Uganda 15Y,16.748,16.300,16.300,16.300,+0.000,+0.00%,28/03,
