,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,China 1Y,1.607,1.621,1.644,1.617,-0.015,-0.89%,03:22:00,
,China 2Y,1.801,1.823,1.838,1.803,-0.022,-1.21%,03:22:43,
,China 3Y,1.933,1.947,1.980,1.930,-0.015,-0.74%,03:22:35,
,China 5Y,2.082,2.095,2.188,2.077,-0.013,-0.62%,03:22:25,
,China 7Y,2.249,2.266,2.280,2.246,-0.018,-0.77%,03:21:57,
,China 10Y,2.319,2.314,2.331,2.301,+0.004,+0.19%,03:22:55,
,China 15Y,2.323,2.352,2.350,2.350,0.000,0.00%,02:47:09,
,China 20Y,2.652,2.679,2.678,2.664,-0.026,-0.99%,02:47:09,
,China 30Y,2.585,2.588,2.596,2.575,-0.003,-0.12%,03:22:57,
