,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Bahrain 3M,5.918,5.998,5.992,5.992,0.000,0.00%,02:03:12,
,Bahrain 6M,5.995,6.069,6.068,6.068,0.000,0.00%,02:03:15,
,Bahrain 9M,6.051,6.125,6.126,6.126,0.000,0.00%,02:03:13,
,Bahrain 1Y,6.067,6.141,6.142,6.142,0.000,0.00%,02:03:14,
,Bahrain 2Y,6.035,6.151,6.152,6.152,0.000,0.00%,02:03:03,
,Bahrain 5Y,6.123,6.188,6.188,6.188,0.000,0.00%,02:03:05,
