,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Colombia 2Y,10.810,10.179,10.810,10.810,+0.000,+0.00%,05/04,
,Colombia 4Y,9.860,9.860,9.860,9.842,+0.029,+0.00%,01:01:31,
,Colombia 5Y,9.901,9.901,9.920,9.865,+0.021,+0.00%,01:01:31,
,Colombia 10Y,10.526,10.526,10.526,10.526,+0.062,+0.00%,01:01:31,
,Colombia 15Y,10.949,10.949,11.023,10.921,+0.012,+0.00%,01:01:31,
