,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Hungary 3M,6.861,6.840,6.840,6.840,+0.000,+0.00%,22/05,
,Hungary 6M,6.885,6.900,6.900,6.900,0.000,0.00%,22/05,
,Hungary 1Y,6.799,6.930,6.930,6.930,0.000,0.00%,22/05,
,Hungary 3Y,6.765,6.840,6.840,6.840,0.000,0.00%,22/05,
,Hungary 5Y,6.705,6.780,6.780,6.780,0.000,0.00%,22/05,
,Hungary 10Y,6.705,6.780,6.780,6.780,0.000,0.00%,22/05,
,Hungary 15Y,6.715,6.790,6.790,6.790,0.000,0.00%,22/05,
,Hungary 20Y,6.755,6.830,6.830,6.830,0.000,0.00%,22/05,
