,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Turkey 3M,39.866,38.643,39.866,39.866,+0.000,+0.00%,20/01,
,Turkey 6M,39.068,38.773,39.068,39.068,+0.000,+0.00%,20/01,
,Turkey 9M,38.755,38.729,38.755,38.755,+0.000,+0.00%,20/01,
,Turkey 2Y,41.880,38.170,50.320,41.830,+0.000,+0.00%,22/05,
,Turkey 3Y,31.800,29.550,40.960,29.940,+0.000,+0.00%,22/05,
,Turkey 5Y,32.000,29.680,34.095,26.520,+0.000,+0.00%,22/05,
,Turkey 10Y,27.650,25.890,29.100,24.675,+0.000,+0.00%,22/05,
