,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Morocco 3M,2.928,3.039,3.039,2.994,-0.111,-3.65%,02:03:05,
,Morocco 6M,2.957,3.029,3.033,3.029,-0.071,-2.36%,02:03:07,
,Morocco 2Y,3.208,3.307,3.307,3.307,-0.099,-2.98%,02:03:15,
,Morocco 5Y,3.428,3.528,3.528,3.528,-0.100,-2.83%,02:03:01,
,Morocco 10Y,3.727,3.827,3.827,3.827,-0.100,-2.61%,02:03:02,
,Morocco 15Y,3.970,4.070,4.070,4.070,-0.100,-2.44%,02:03:12,
