,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Brazil 3M,10.606,10.300,10.300,10.300,+0.306,+2.97%,22/05,
,Brazil 6M,10.501,10.315,10.315,10.315,+0.186,+1.80%,22/05,
,Brazil 9M,10.531,10.465,10.465,10.465,+0.066,+0.63%,22/05,
,Brazil 1Y,10.579,10.579,10.579,10.510,+0.094,+0.00%,22/05,
,Brazil 2Y,10.469,10.920,10.920,10.920,-0.451,-4.13%,22/05,
,Brazil 3Y,11.024,11.090,11.090,10.944,-0.066,-0.60%,22/05,
,Brazil 5Y,11.500,11.560,11.560,11.415,-0.060,-0.52%,22/05,
,Brazil 8Y,11.755,11.797,11.797,11.797,-0.043,-0.36%,22/05,
,Brazil 10Y,11.762,11.810,11.810,11.810,-0.049,-0.41%,22/05,
