,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Jordan 6M,7.150,7.240,7.238,7.238,-0.090,-1.24%,02:03:04,
,Jordan 18M,6.778,6.915,6.916,6.916,-0.137,-1.98%,02:03:06,
