,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Croatia 1Y,5.382,6.343,5.382,3.292,0.00,0.00%,10/05,
,Croatia 2Y,3.062,3.357,3.326,2.971,0.00,0.00%,20/05,
,Croatia 3Y,3.027,3.172,3.195,2.903,0.00,0.00%,10/05,
,Croatia 4Y,3.141,3.236,3.667,2.898,0.00,0.00%,20/05,
,Croatia 5Y,3.020,3.090,3.203,2.908,0.00,0.00%,20/05,
,Croatia 10Y,3.215,3.285,3.382,3.128,0.000,0.00%,22/05,
