,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Norway 6M,4.376,4.406,5.083,4.216,0.000,0.00%,02:09:00,
,Norway 9M,4.420,4.451,4.801,4.187,0.000,0.00%,02:09:00,
,Norway 1Y,4.420,4.456,4.652,4.052,-0.036,-0.81%,03:18:50,
,Norway 3Y,3.747,3.795,4.026,3.346,-0.048,-1.26%,03:18:50,
,Norway 5Y,3.623,3.663,3.887,3.073,-0.040,-1.09%,03:16:08,
,Norway 10Y,3.699,3.746,3.905,3.115,-0.047,-1.25%,03:17:16,
,Norway 20Y,3.578,3.644,3.668,2.926,-0.066,-1.81%,03:19:07,
