,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,South Africa 3M,8.350,8.300,10.550,7.990,+0.050,+0.60%,03:07:35,
,South Africa 5Y,9.292,9.030,9.862,9.125,+0.262,+2.90%,03:22:12,
,South Africa 10Y,10.593,10.290,11.264,10.484,+0.303,+2.94%,03:22:58,
,Souht Africa 12Y,11.472,11.120,12.207,11.215,+0.352,+3.17%,03:22:59,
,South Africa 20Y,12.937,12.505,13.614,12.765,+0.432,+3.45%,03:23:17,
,South Africa 25Y,13.028,12.590,13.710,12.875,+0.438,+3.48%,03:23:22,
,South Africa 30Y,12.926,12.495,13.612,12.795,+0.431,+3.45%,03:23:21,
