,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Finland 2Y,3.107,3.121,3.407,2.447,-0.014,-0.45%,03:23:23,
,Finland 3Y,2.979,2.985,3.019,2.291,-0.006,-0.20%,03:23:21,
,Finland 4Y,2.918,2.951,2.976,1.761,-0.033,-1.12%,03:23:21,
,Finland 5Y,2.887,2.896,2.963,2.205,-0.009,-0.31%,03:23:22,
,Finland 6Y,2.874,2.885,3.063,2.207,-0.011,-0.38%,03:23:23,
,Finland 8Y,2.899,2.924,3.024,2.329,-0.025,-0.85%,03:23:23,
,Finland 10Y,2.967,2.989,3.113,2.430,-0.022,-0.74%,03:23:22,
,Finland 15Y,3.164,3.190,3.300,2.632,-0.026,-0.82%,03:23:20,
,Finland 30Y,3.040,3.062,3.157,2.568,-0.022,-0.72%,03:23:24,
