,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Cyprus 2Y,3.536,3.370,3.583,3.300,+0.166,+4.93%,31/05,
,Cyprus 3Y,3.171,3.081,3.410,3.072,+0.090,+2.94%,31/05,
,Cyprus 4Y,3.393,3.346,3.505,3.310,+0.047,+1.40%,31/05,
,Cyprus 7Y,3.246,3.276,3.360,3.250,-0.030,-0.93%,31/05,
,Cyprus 10Y,3.405,3.414,3.536,3.411,-0.009,-0.26%,31/05,
,Cyprus 20Y,3.841,3.875,3.943,3.863,-0.034,-0.88%,31/05,
,Cyprus 30Y,3.929,3.965,4.029,3.862,-0.036,-0.91%,31/05,
