,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Bahrain 3M,5.911,5.986,5.986,5.986,0.000,0.00%,31/05,
,Bahrain 6M,5.986,6.060,6.060,6.060,0.000,0.00%,31/05,
,Bahrain 9M,6.056,6.130,6.130,6.130,0.000,0.00%,31/05,
,Bahrain 1Y,6.068,6.143,6.143,6.143,0.000,0.00%,31/05,
,Bahrain 2Y,6.039,6.153,6.039,6.039,0.000,0.00%,31/05,
,Bahrain 5Y,6.210,6.273,6.210,6.210,0.000,0.00%,31/05,
