,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Taiwan 2Y,1.325,1.350,1.325,1.325,0.000,0.00%,09:03:04,
,Taiwan 5Y,1.485,1.510,1.485,1.485,0.000,0.00%,09:03:04,
,Taiwan 10Y,1.614,1.639,1.639,1.639,-0.025,-1.53%,09:03:04,
,Taiwan 20Y,1.795,1.820,1.795,1.795,0.000,0.00%,09:03:05,
,Taiwan 30Y,1.945,1.970,1.970,1.970,-0.025,-1.27%,09:03:04,
