,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Serbia 1Y,5.109,5.130,5.200,5.130,-0.021,-0.42%,11:15:01,
,Serbia 2Y,5.124,5.160,5.200,5.160,-0.035,-0.69%,11:15:01,
,Serbia 3Y,5.100,5.200,5.200,5.082,-0.100,-1.92%,08:00:08,
,Serbia 5Y,5.200,5.300,5.300,5.120,-0.100,-1.89%,31/05,
,Serbia 10Y,5.982,5.995,6.100,5.995,-0.013,-0.22%,09:52:46,
