,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Denmark 3M,2.030,-0.564,2.030,2.030,+0.013,+0.64%,27/01,
,Denmark 6M,2.355,-0.610,2.355,2.355,+0.012,+0.51%,27/01,
,Denmark 2Y,3.248,3.233,3.285,3.064,+0.015,+0.46%,31/05,
,Denmark 3Y,2.775,2.787,2.838,2.694,-0.012,-0.43%,31/05,
,Denmark 5Y,2.622,2.635,2.686,2.568,-0.013,-0.49%,31/05,
,Denmark 8Y,2.587,2.596,2.647,2.537,-0.009,-0.35%,31/05,
,Denmark 10Y,2.665,2.683,2.734,2.625,-0.018,-0.67%,31/05,
,Denmark 20Y,2.84,2.86,2.90,2.79,-0.02,-0.63%,31/05,
,Denmark 30Y,2.750,2.774,2.817,2.735,-0.024,-0.87%,31/05,
