,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Morocco 3M,2.967,3.050,3.050,3.050,-0.083,-2.70%,31/05,
,Morocco 6M,3.088,3.166,3.166,3.166,-0.078,-2.46%,31/05,
,Morocco 2Y,3.235,3.335,3.335,3.335,-0.100,-3.00%,31/05,
,Morocco 5Y,3.423,3.523,3.523,3.523,-0.100,-2.84%,31/05,
,Morocco 10Y,3.748,3.848,3.848,3.848,-0.100,-2.60%,31/05,
,Morocco 15Y,4.012,4.113,4.113,4.113,-0.101,-2.44%,31/05,
