,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Iceland 2Y,8.969,8.985,9.064,9.005,-0.015,-0.17%,11:05:46,
,Iceland 5Y,7.458,7.557,7.558,7.483,-0.099,-1.31%,11:05:48,
,Iceland 10Y,7.012,7.139,7.131,7.057,-0.127,-1.78%,11:05:46,
