,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Romania 6M,6.082,6.100,6.082,6.082,0.000,0.00%,28/05,
,Romania 1Y,5.931,6.050,5.931,5.931,-0.118,-1.96%,10:28:14,
,Romania 2Y,5.990,6.090,5.990,5.990,-0.100,-1.64%,10:28:15,
,Romania 3Y,6.020,6.120,6.020,6.020,-0.100,-1.63%,10:28:16,
,Romania 4Y,6.020,6.120,6.020,6.020,-0.100,-1.63%,10:28:17,
,Romania 5Y,6.270,6.370,6.270,6.270,-0.100,-1.57%,10:28:17,
,Romania 7Y,6.470,6.620,6.470,6.470,-0.150,-2.27%,10:55:00,
,Romania 10Y,6.810,6.910,6.810,6.810,-0.100,-1.45%,10:28:13,
