,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Hungary 3M,6.732,6.710,6.732,6.732,+0.022,+0.33%,07:58:13,
,Hungary 6M,6.851,6.850,6.851,6.851,+0.001,+0.01%,07:58:21,
,Hungary 1Y,6.717,6.840,6.717,6.717,-0.123,-1.80%,07:58:22,
,Hungary 3Y,6.865,7.030,6.865,6.865,-0.165,-2.35%,07:58:12,
,Hungary 5Y,6.805,6.990,6.805,6.805,-0.185,-2.65%,07:58:15,
,Hungary 10Y,6.795,7.010,6.795,6.795,-0.215,-3.07%,07:58:20,
,Hungary 15Y,6.815,7.020,6.815,6.815,-0.205,-2.92%,07:58:18,
,Hungary 20Y,6.825,7.040,6.825,6.825,-0.215,-3.05%,07:58:14,
