,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Peru 2Y,5.343,5.359,5.343,5.343,-0.016,-0.30%,31/05,
,Peru 5Y,5.647,5.670,5.647,5.647,-0.023,-0.41%,31/05,
,Peru 10Y,7.073,7.141,7.073,7.073,-0.068,-0.95%,31/05,
,Peru 15Y,7.330,7.360,7.330,7.330,-0.030,-0.41%,31/05,
,Peru 20Y,7.250,7.275,7.250,7.250,-0.025,-0.34%,31/05,
,Peru 30Y,7.300,7.319,7.300,7.300,-0.019,-0.26%,31/05,
