,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Sweden 1M,4.063,4.012,4.063,4.015,+0.051,+1.27%,31/05,
,Sweden 2M,3.759,3.773,3.776,3.759,-0.014,-0.37%,31/05,
,Sweden 3M,3.746,3.749,3.750,3.746,-0.003,-0.08%,31/05,
,Sweden 6M,3.526,3.639,3.568,3.526,-0.113,-3.11%,31/05,
,Sweden 2Y,2.780,2.830,2.835,2.773,-0.050,-1.77%,31/05,
,Sweden 5Y,2.482,2.505,2.541,2.477,-0.023,-0.92%,31/05,
,Sweden 7Y,2.463,2.486,2.520,2.457,-0.023,-0.93%,31/05,
,Sweden 10Y,2.445,2.477,2.503,2.444,-0.032,-1.29%,31/05,
,Sweden 20Y,2.565,2.577,2.620,2.560,-0.012,-0.47%,31/05,
