,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Botswana 6M,2.372,2.596,2.597,2.596,0.000,0.00%,02:03:12,
,Botswana 3Y,5.162,5.190,5.190,5.190,-0.028,-0.53%,07:40:20,
,Botswana 5Y,6.760,5.750,6.800,5.750,+0.000,+0.00%,31/10,
,Botswana 20Y,8.880,8.790,8.790,8.750,+0.090,+1.02%,07:40:20,
,Botswana 22Y,8.731,8.700,8.800,8.700,+0.000,+0.00%,31/10,
