,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,China 1Y,1.630,1.635,1.680,1.631,-0.005,-0.31%,08:05:53,
,China 2Y,1.754,1.760,1.860,1.758,-0.006,-0.34%,05:28:59,
,China 3Y,1.912,1.917,2.020,1.913,-0.005,-0.26%,08:04:08,
,China 5Y,2.064,2.074,2.120,2.062,-0.010,-0.48%,08:04:27,
,China 7Y,2.224,2.228,2.340,2.223,-0.004,-0.20%,08:04:48,
,China 10Y,2.321,2.311,2.410,2.309,+0.010,+0.43%,08:03:40,
,China 15Y,2.325,2.386,2.393,2.386,-0.061,-2.58%,02:47:59,
,China 20Y,2.592,2.623,2.670,2.613,-0.032,-1.20%,06:19:52,
,China 30Y,2.570,2.564,2.588,2.555,0.006,0.25%,08:04:30,
