,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Vietnam 1Y,1.971,2.021,2.021,2.021,0.000,0.00%,01:43:11,
,Vietnam 2Y,1.982,2.032,2.032,2.032,0.000,0.00%,01:43:09,
,Vietnam 3Y,2.010,2.061,2.060,2.060,-0.051,-2.47%,03:04:12,
,Vietnam 5Y,2.140,2.192,2.190,2.190,-0.052,-2.37%,01:43:09,
,Vietnam 7Y,2.368,2.443,2.443,2.418,-0.075,-3.07%,01:43:09,
,Vietnam 10Y,2.854,2.955,2.955,2.929,-0.101,-3.42%,01:43:09,
,Vietnam 15Y,3.087,3.131,3.127,3.127,-0.044,-1.41%,01:43:11,
,Vietnam 20Y,3.214,3.254,3.254,3.254,-0.040,-1.23%,01:43:11,
,Vietnam 30Y,3.295,3.335,3.295,3.295,0.000,0.00%,01:43:11,
