,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,South Korea 1Y,3.398,3.403,3.398,3.398,0.000,0.00%,31/05,
,South Korea 2Y,3.460,3.457,3.460,3.454,0.000,0.00%,31/05,
,South Korea 3Y,3.449,3.458,3.451,3.424,+0.000,+0.00%,31/05,
,South Korea 4Y,3.480,3.480,3.485,3.480,0.000,0.00%,31/05,
,South Korea 5Y,3.502,3.513,3.502,3.472,+0.000,+0.00%,31/05,
,South Korea 10Y,3.578,3.578,3.578,3.539,+0.000,+0.00%,31/05,
,South Korea 20Y,3.510,3.510,3.512,3.475,+0.000,+0.00%,31/05,
,South Korea 30Y,3.429,3.430,3.430,3.393,+0.000,+0.00%,31/05,
,South Korea 50Y,3.253,3.414,3.300,3.240,0.000,0.00%,25/03,
