,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Turkey 3M,39.866,38.643,39.866,39.866,+0.000,+0.00%,20/01,
,Turkey 6M,39.068,38.773,39.068,39.068,+0.000,+0.00%,20/01,
,Turkey 9M,38.755,38.729,38.755,38.755,+0.000,+0.00%,20/01,
,Turkey 2Y,41.690,38.020,41.690,41.690,+3.670,+9.65%,31/05,
,Turkey 3Y,32.100,29.980,32.445,32.020,+2.120,+7.07%,31/05,
,Turkey 5Y,31.995,29.660,32.005,31.995,+2.335,+7.87%,05:16:00,
,Turkey 10Y,27.705,25.950,28.270,27.705,+1.755,+6.76%,31/05,
