,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,South Africa 3M,8.450,8.450,8.600,7.900,0.000,0.00%,11:08:23,
,South Africa 5Y,9.438,9.325,9.631,9.428,+0.113,+1.21%,10:47:49,
,South Africa 10Y,10.840,10.700,11.051,10.820,+0.140,+1.31%,10:47:53,
,Souht Africa 12Y,11.726,11.535,11.906,11.710,+0.191,+1.66%,10:47:51,
,South Africa 20Y,13.086,12.830,13.304,13.054,+0.256,+2.00%,10:47:55,
,South Africa 25Y,13.139,12.880,13.325,13.113,+0.259,+2.01%,10:47:56,
,South Africa 30Y,13.040,12.795,13.261,13.016,+0.245,+1.91%,10:47:57,
