,Name,Yield,Prev.,High,Low,Chg.,Chg. %,Time,
,Norway 6M,4.372,4.402,4.413,4.372,-0.030,-0.68%,02:09:01,
,Norway 9M,4.418,4.448,4.446,4.417,-0.030,-0.67%,04:42:26,
,Norway 1Y,4.424,4.488,4.437,4.424,-0.064,-1.43%,10:03:49,
,Norway 3Y,3.706,3.768,3.765,3.699,-0.062,-1.65%,10:25:41,
,Norway 5Y,3.617,3.666,3.693,3.614,-0.049,-1.34%,11:08:12,
,Norway 10Y,3.662,3.717,3.725,3.662,-0.055,-1.48%,11:07:51,
,Norway 20Y,3.552,3.636,3.628,3.552,-0.084,-2.31%,10:14:57,
